ID,URL,StartDate,EndDate,Quote,Message
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-07-04,2018-07-07,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-08-31,2018-09-03,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-10-05,2018-10-08,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-09,2018-11-12,471.2,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-22,2018-11-24,442.02,Error: A minimum stay of 4 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-12-21,2019-01-01,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-09-21,2018-09-23,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-09-28,2018-09-30,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-10-05,2018-10-07,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-10-12,2018-10-14,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-10-19,2018-10-21,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-10-26,2018-10-28,,One or more of the selected dates are not available.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-02,2018-11-04,353.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-09,2018-11-11,362.72,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-16,2018-11-18,370.88,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-23,2018-11-25,461.86,Error: A minimum stay of 4 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-11-30,2018-12-02,445.53,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-12-07,2018-12-09,431.55,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-12-14,2018-12-16,478.19,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-12-21,2018-12-23,584.33,Error: A minimum stay of 3 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2018-12-28,2018-12-30,646.15,Error: A minimum stay of 4 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-01-04,2019-01-06,489.84,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-01-11,2019-01-13,457.18,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-01-25,2019-01-27,444.36,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-02-01,2019-02-03,415.2,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-02-08,2019-02-10,431.54,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-02-22,2019-02-24,424.54,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-03-01,2019-03-03,390.71,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-03-08,2019-03-10,405.88,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-03-22,2019-03-24,524.84,Error: A minimum stay of 3 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-03-29,2019-03-31,391.88,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-04-05,2019-04-07,380.22,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-04-12,2019-04-14,365.06,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-04-26,2019-04-28,372.05,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-05-10,2019-05-12,353.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-05-17,2019-05-19,353.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-05-31,2019-06-02,363.88,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-06-07,2019-06-09,348.72,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-06-14,2019-06-16,356.88,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-06-21,2019-06-23,359.22,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-06-28,2019-06-30,387.22,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-07-05,2019-07-07,463.02,Error: A minimum stay of 3 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-07-12,2019-07-14,380.22,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-07-19,2019-07-21,374.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-07-26,2019-07-28,374.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-08-02,2019-08-04,395.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-08-09,2019-08-11,381.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-08-16,2019-08-18,381.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-08-23,2019-08-25,382.54,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-08-30,2019-09-01,447.86,Error: A minimum stay of 3 nights applies.
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-09-06,2019-09-08,381.38,
11934,https://www.vacasa.com/unit.php?UnitID=11934,2019-09-13,2019-09-15,382.54,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-01-18,2019-01-20,611.15,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-02-15,2019-02-17,586.65,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-03-15,2019-03-17,541.17,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-04-19,2019-04-21,386.05,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-05-03,2019-05-05,347.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-05-24,2019-05-26,498.02,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-07-04,2019-07-06,547.01,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-10-11,2019-10-13,384.89,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-11-08,2019-11-10,388.39,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-11-28,2019-11-30,614.65,Error: A minimum stay of 4 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-12-21,2020-01-01,3717.12,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-01-12,2018-01-15,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-02-16,2018-02-19,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-03-16,2018-03-18,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-03-30,2018-04-01,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-05-04,2018-05-06,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-05-25,2018-05-28,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-07-04,2018-07-07,467.69,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-08-31,2018-09-03,,One or more of the selected dates are not available.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-10-05,2018-10-08,415.22,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-09,2018-11-12,460.68,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-22,2018-11-24,495.69,Error: A minimum stay of 4 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-12-21,2019-01-01,3588.49,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-09-21,2018-09-23,341.73,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-09-28,2018-09-30,348.73,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-10-05,2018-10-07,334.73,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-10-12,2018-10-14,342.91,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-10-19,2018-10-21,332.41,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-10-26,2018-10-28,326.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-02,2018-11-04,354.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-09,2018-11-11,361.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-16,2018-11-18,380.23,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-23,2018-11-25,503.85,Error: A minimum stay of 4 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-11-30,2018-12-02,473.52,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-12-07,2018-12-09,422.2,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-12-14,2018-12-16,489.84,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-12-21,2018-12-23,731.27,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2018-12-28,2018-12-30,819.9,Error: A minimum stay of 4 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-01-04,2019-01-06,573.83,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-01-11,2019-01-13,515.51,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-01-25,2019-01-27,502.69,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-02-01,2019-02-03,498.02,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-02-08,2019-02-10,472.37,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-02-22,2019-02-24,472.37,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-03-01,2019-03-03,410.55,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-03-08,2019-03-10,460.69,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-03-22,2019-03-24,545.83,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-03-29,2019-03-31,423.37,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-04-05,2019-04-07,379.05,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-04-12,2019-04-14,341.73,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-04-26,2019-04-28,349.91,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-05-10,2019-05-12,333.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-05-17,2019-05-19,348.73,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-05-31,2019-06-02,354.57,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-06-07,2019-06-09,379.05,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-06-14,2019-06-16,366.23,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-06-21,2019-06-23,379.05,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-06-28,2019-06-30,414.05,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-07-05,2019-07-07,517.85,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-07-12,2019-07-14,412.89,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-07-19,2019-07-21,409.39,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-07-26,2019-07-28,403.55,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-08-02,2019-08-04,428.05,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-08-09,2019-08-11,411.71,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-08-16,2019-08-18,416.37,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-08-23,2019-08-25,405.89,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-08-30,2019-09-01,492.19,Error: A minimum stay of 3 nights applies.
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-09-06,2019-09-08,389.55,
16089,https://www.vacasa.com/unit.php?UnitID=16089,2019-09-13,2019-09-15,380.23,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-01-18,2019-01-20,762.76,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-02-15,2019-02-17,741.76,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-03-15,2019-03-17,807.08,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-04-19,2019-04-21,494.52,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-05-03,2019-05-05,428.04,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-05-24,2019-05-26,615.8,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-07-04,2019-07-06,646.14,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-10-11,2019-10-13,478.18,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-11-08,2019-11-10,491.02,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-11-28,2019-11-30,788.42,Error: A minimum stay of 4 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-12-21,2020-01-01,4669.36,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-01-12,2018-01-15,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-02-16,2018-02-19,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-03-16,2018-03-18,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-03-30,2018-04-01,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-05-04,2018-05-06,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-05-25,2018-05-28,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-07-04,2018-07-07,609.97,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-08-31,2018-09-03,,One or more of the selected dates are not available.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-10-05,2018-10-08,459.52,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-09,2018-11-12,587.83,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-22,2018-11-24,644.96,Error: A minimum stay of 4 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-12-21,2019-01-01,4546.07,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-09-21,2018-09-23,372.05,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-09-28,2018-09-30,370.88,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-10-05,2018-10-07,367.38,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-10-12,2018-10-14,375.54,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-10-19,2018-10-21,398.88,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-10-26,2018-10-28,424.54,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-02,2018-11-04,451.36,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-09,2018-11-11,472.36,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-16,2018-11-18,491.02,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-23,2018-11-25,686.96,Error: A minimum stay of 4 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-11-30,2018-12-02,629.81,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-12-07,2018-12-09,600.65,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-12-14,2018-12-16,702.13,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-12-21,2018-12-23,935.39,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2018-12-28,2018-12-30,1041.51,Error: A minimum stay of 4 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-01-04,2019-01-06,748.76,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-01-11,2019-01-13,677.62,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-01-25,2019-01-27,651.96,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-02-01,2019-02-03,587.82,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-02-08,2019-02-10,621.64,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-02-22,2019-02-24,607.64,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-03-01,2019-03-03,533.0,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-03-08,2019-03-10,566.82,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-03-22,2019-03-24,788.42,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-03-29,2019-03-31,535.34,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-04-05,2019-04-07,510.84,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-04-12,2019-04-14,477.02,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-04-26,2019-04-28,493.34,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-05-10,2019-05-12,451.36,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-05-17,2019-05-19,451.36,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-05-31,2019-06-02,475.86,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-06-07,2019-06-09,443.2,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-06-14,2019-06-16,460.68,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-06-21,2019-06-23,466.52,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-06-28,2019-06-30,522.5,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-07-05,2019-07-07,633.3,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-07-12,2019-07-14,507.34,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-07-19,2019-07-21,492.18,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-07-26,2019-07-28,493.34,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-08-02,2019-08-04,531.84,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-08-09,2019-08-11,501.5,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-08-16,2019-08-18,503.84,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-08-23,2019-08-25,505.0,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-08-30,2019-09-01,591.32,Error: A minimum stay of 3 nights applies.
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-09-06,2019-09-08,489.84,
16866,https://www.vacasa.com/unit.php?UnitID=16866,2019-09-13,2019-09-15,491.02,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-01-18,2019-01-20,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-02-15,2019-02-17,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-03-15,2019-03-17,1438.05,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-04-19,2019-04-21,852.57,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-05-03,2019-05-05,726.61,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-05-24,2019-05-26,1078.83,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-07-04,2019-07-06,1137.15,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-10-11,2019-10-13,821.09,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-11-08,2019-11-10,847.91,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-11-28,2019-11-30,1406.57,Error: A minimum stay of 4 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-12-21,2020-01-01,8641.1,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-01-12,2018-01-15,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-02-16,2018-02-19,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-03-16,2018-03-18,852.57,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-03-30,2018-04-01,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-05-04,2018-05-06,576.17,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-05-25,2018-05-28,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-07-04,2018-07-07,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-08-31,2018-09-03,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-10-05,2018-10-08,908.55,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-09,2018-11-12,1022.85,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-22,2018-11-24,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-12-21,2019-01-01,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-09-21,2018-09-23,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-09-28,2018-09-30,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-10-05,2018-10-07,725.45,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-10-12,2018-10-14,744.11,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-10-19,2018-10-21,723.11,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-10-26,2018-10-28,775.6,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-02,2018-11-04,770.93,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-09,2018-11-11,810.59,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-16,2018-11-18,844.41,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-23,2018-11-25,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-11-30,2018-12-02,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-12-07,2018-12-09,1014.68,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-12-14,2018-12-16,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-12-21,2018-12-23,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2018-12-28,2018-12-30,,One or more of the selected dates are not available.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-01-04,2019-01-06,1298.11,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-01-11,2019-01-13,1193.13,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-01-25,2019-01-27,1121.99,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-02-01,2019-02-03,1057.85,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-02-08,2019-02-10,1089.33,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-02-22,2019-02-24,1062.51,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-03-01,2019-03-03,923.71,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-03-08,2019-03-10,985.53,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-03-22,2019-03-24,1401.91,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-03-29,2019-03-31,928.39,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-04-05,2019-04-07,881.73,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-04-12,2019-04-14,819.91,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-04-26,2019-04-28,850.25,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-05-10,2019-05-12,770.93,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-05-17,2019-05-19,772.11,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-05-31,2019-06-02,817.59,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-06-07,2019-06-09,755.77,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-06-14,2019-06-16,788.43,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-06-21,2019-06-23,797.75,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-06-28,2019-06-30,905.05,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-07-05,2019-07-07,1111.49,Error: A minimum stay of 3 nights applies.
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-07-12,2019-07-14,874.73,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-07-19,2019-07-21,847.91,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-07-26,2019-07-28,849.07,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-08-02,2019-08-04,921.39,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-08-09,2019-08-11,865.41,
3106,https://www.vacasa.com/unit.php?UnitID=3106,2019-08-16,2019-08-18,867.73,
